user_id,age,income_level,investment_experience,num_investments,total_invested,avg_investment,avg_return_percent,dominant_category,return_per_investment
3838,26,High,Novice,15,33151.71,2210.114,8.276000000000002,None,18290.903464000003
3839,24,Low,Expert,12,20828.99,1735.7491666666667,3.565833333333334,Bond,6189.392236805556
3840,29,Medium,Expert,6,8752.07,1458.6783333333333,6.418333333333333,Real Estate,9362.283769444444
3841,33,Medium,Novice,11,25267.61,2297.0554545454547,14.09909090909091,Index Fund,32386.39367685951
3842,27,Medium,Novice,6,14556.32,2426.0533333333333,7.195,None,17455.453733333332
3843,50,High,Intermediate,12,17387.02,1448.9183333333333,7.023333333333333,Stock,10176.236427777778
3844,64,Low,Novice,15,27981.05,1865.4033333333332,4.6419999999999995,Bond,8659.202273333332
3845,27,High,Novice,8,19502.42,2437.8025000000002,9.43,None,22988.477575
3846,29,Medium,Expert,16,54133.65,3383.353125,-1.8806249999999998,Index Fund,-6362.818470703124
3847,21,Medium,Expert,20,45790.68,2289.534,4.0945,Crypto,9374.496963
3848,50,Low,Intermediate,13,37272.33,2867.102307692308,-0.799230769230769,None,-2291.476382840236
3849,39,Medium,Novice,12,20689.51,1724.1258333333333,8.665000000000001,None,14939.550345833335
3850,46,High,Intermediate,17,23247.17,1367.480588235294,3.1541176470588232,None,4313.194655363321
3851,36,Low,Intermediate,12,21420.14,1785.0116666666665,11.674999999999999,None,20840.01120833333
3852,38,Low,Novice,10,17008.32,1700.8319999999999,5.216,None,8871.539712
3853,51,Low,Intermediate,19,42111.04,2216.3705263157894,8.948947368421052,Index Fund,19834.183188919666
3854,64,Medium,Novice,20,45073.43,2253.6715,7.756,Bond,17479.476154
3855,24,Low,Novice,17,36674.96,2157.3505882352943,9.862941176470589,ETF,21277.82194878893
3856,54,High,Intermediate,18,21922.05,1217.8916666666667,6.306666666666667,Bond,7680.836777777778
3857,25,Low,Intermediate,10,19076.11,1907.611,6.943,Stock,13244.543173
3858,54,Low,Intermediate,18,33156.78,1842.0433333333333,4.017777777777777,Stock,7400.920770370369
3859,48,Medium,Novice,12,39590.75,3299.2291666666665,10.06,None,33190.245416666665
3860,57,Medium,Intermediate,7,17977.42,2568.2028571428573,14.075714285714286,None,36149.28964489796
3861,61,Medium,Novice,11,30641.59,2785.599090909091,2.1263636363636365,None,5923.196612396695
3862,58,Medium,Expert,17,45985.22,2705.0129411764706,5.8994117647058815,ETF,15957.98516885813
3863,47,High,Novice,16,30571.28,1910.705,6.671250000000001,Stock,12746.790731250001
3864,36,Medium,Expert,9,14435.4,1603.9333333333334,9.925555555555556,None,15919.92940740741
3865,42,High,Novice,6,10728.4,1788.0666666666666,-3.766666666666666,ETF,-6735.05111111111
3866,19,High,Novice,6,7929.44,1321.5733333333335,4.538333333333333,None,5997.740311111112
3867,47,Medium,Intermediate,13,22266.54,1712.8107692307692,12.887692307692308,Commodities,22074.17817514793
3868,32,Low,Intermediate,13,21740.67,1672.3592307692306,3.6715384615384616,Bond,6140.131237278106
3869,31,Medium,Novice,8,13700.99,1712.62375,11.87625,Crypto,20339.5478109375
3870,64,Medium,Novice,7,11065.74,1580.82,-3.1514285714285712,None,-4981.841314285713
3871,41,Medium,Novice,19,41164.08,2166.5305263157898,1.743157894736842,Real Estate,3776.6047911357346
3872,64,Low,Novice,8,14468.27,1808.53375,3.00875,ETF,5441.4259203125
3873,30,Low,Expert,19,31073.75,1635.4605263157894,6.86,Bond,11219.259210526316
3874,60,Medium,Expert,6,5386.17,897.695,7.058333333333334,Bond,6336.230541666667
3875,53,Medium,Novice,8,9792.13,1224.01625,9.03,None,11052.866737499999
3876,59,Low,Novice,8,11854.78,1481.8475,10.94125,None,16213.263959375001
3877,24,Medium,Novice,17,26485.4,1557.964705882353,4.910588235294117,Index Fund,7650.523155709342
3878,57,Low,Novice,16,26215.49,1638.468125,8.476875,ETF,13889.089487109375
3879,53,Medium,Expert,20,29889.79,1494.4895000000001,6.8515,Stock,10239.49480925
3880,45,High,Novice,7,16109.19,2301.312857142857,-7.95,Commodities,-18295.437214285714
3881,31,Medium,Novice,11,18299.07,1663.5518181818181,11.192727272727273,Bond,18619.681804958676
3882,65,Medium,Novice,20,31714.09,1585.7045,8.2735,None,13119.32618075
3883,43,Medium,Novice,5,6854.19,1370.8380000000002,-3.8180000000000005,None,-5233.859484000001
3884,44,Medium,Expert,10,8938.08,893.808,7.642999999999999,Stock,6831.374543999999
3885,26,High,Novice,5,9716.55,1943.31,3.776,None,7337.93856
3886,57,Medium,Expert,14,34557.74,2468.41,6.847142857142857,None,16901.5559
3887,61,Medium,Novice,17,30257.28,1779.84,10.49470588235294,Stock,18678.897317647057
3888,18,High,Novice,16,37188.04,2324.2525,2.42875,None,5645.028259375
3889,23,High,Novice,7,20710.42,2958.631428571429,3.332857142857143,None,9860.69588979592
3890,65,High,Novice,18,49203.09,2733.5049999999997,7.080555555555556,None,19354.734013888887
3891,22,Medium,Novice,13,37872.65,2913.2807692307692,3.5323076923076924,None,10290.604071005917
3892,46,Medium,Novice,5,8794.37,1758.8739999999998,6.994,ETF,12301.564755999998
3893,37,High,Novice,5,14237.81,2847.562,3.0540000000000007,Real Estate,8696.454348000001
3894,27,Medium,Intermediate,12,36638.45,3053.2041666666664,5.801666666666667,Crypto,17713.672840277777
3895,57,Low,Intermediate,12,22171.88,1847.6566666666668,7.725833333333333,Stock,14274.68746388889
3896,48,High,Intermediate,20,45734.67,2286.7335,3.8994999999999997,None,8917.117283249998
3897,33,Medium,Novice,19,39786.65,2094.0342105263157,11.363684210526316,Real Estate,23795.943494459832
3898,46,Medium,Novice,7,18561.54,2651.6485714285714,7.624285714285714,None,20216.926322448977
3899,42,Medium,Novice,18,33841.75,1880.0972222222222,7.042777777777777,None,13241.106936728394
3900,19,Medium,Expert,7,13779.89,1968.5557142857142,4.0442857142857145,Commodities,7961.401753061225
3901,46,Medium,Novice,8,26687.19,3335.89875,3.6762499999999996,Crypto,12263.597779687498
3902,19,High,Intermediate,11,33617.25,3056.1136363636365,-0.6281818181818182,ETF,-1919.795020661157
3903,39,High,Novice,14,24631.76,1759.4114285714284,-0.1592857142857145,Commodities,-280.24910612244935
3904,26,Medium,Novice,17,34446.7,2026.276470588235,3.7747058823529405,Commodities,7648.597712802766
3905,27,High,Intermediate,19,34886.44,1836.1284210526317,4.266315789473684,Bond,7833.503674238228
3906,60,High,Novice,12,11081.97,923.4975,3.5741666666666667,Bond,3300.73398125
3907,63,High,Novice,8,16564.82,2070.6025,3.2662500000000003,ETF,6763.105415625
3908,56,Medium,Intermediate,18,44586.98,2477.054444444444,-3.9366666666666665,None,-9751.33766296296
3909,55,High,Novice,6,6747.95,1124.6583333333333,11.335,Bond,12748.002208333333
3910,34,Medium,Expert,14,30030.6,2145.042857142857,-0.21285714285714294,None,-456.58769387755115
3911,19,Medium,Novice,14,34607.66,2471.9757142857147,8.840714285714286,None,21854.031011224495
3912,59,Medium,Novice,12,29407.54,2450.6283333333336,3.0549999999999997,ETF,7486.669558333333
3913,45,Low,Intermediate,11,20971.51,1906.5009090909093,-1.1063636363636364,ETF,-2109.283278512397
3914,60,Medium,Novice,7,12388.72,1769.817142857143,8.321428571428571,Crypto,14727.40693877551
3915,20,High,Expert,14,42347.51,3024.822142857143,6.109999999999999,None,18481.66329285714
3916,18,Medium,Novice,13,26061.41,2004.7238461538461,-0.2830769230769229,None,-567.4910579881653
3917,30,Medium,Novice,11,21006.55,1909.6863636363635,2.041818181818182,Index Fund,3899.232338842975
3918,61,Medium,Novice,18,24315.1,1350.8388888888887,3.5627777777777774,Crypto,4812.738774691357
3919,50,High,Novice,17,22956.01,1350.3535294117648,6.944117647058825,None,9377.013773356404
3920,63,Low,Novice,15,31521.59,2101.4393333333333,7.298666666666667,None,15337.705214222222
3921,34,Low,Novice,10,24324.33,2432.433,2.533,None,6161.352789
3922,23,High,Novice,13,20732.51,1594.8084615384614,7.976923076923076,None,12721.66442011834
3923,60,High,Expert,5,10895.46,2179.0919999999996,10.152000000000001,ETF,22122.141983999998
3924,19,Low,Intermediate,16,39621.4,2476.3375,6.97125,Bond,17263.167796875
3925,33,Low,Novice,16,31758.46,1984.90375,5.473125,ETF,10863.62633671875
3926,54,Low,Novice,14,22609.22,1614.9442857142858,10.120714285714286,ETF,16344.389703061224
3927,22,Medium,Intermediate,10,17889.68,1788.968,3.3949999999999996,None,6073.546359999999
3928,39,High,Novice,6,19828.82,3304.8033333333337,12.213333333333333,Real Estate,40362.664711111116
3929,55,High,Expert,9,12883.48,1431.4977777777776,7.566666666666666,Index Fund,10831.666518518517
3930,58,Medium,Intermediate,9,15748.76,1749.8622222222223,1.925555555555555,None,3369.4569234567894
3931,57,Low,Novice,17,38231.5,2248.9117647058824,4.409411764705882,Index Fund,9916.377993079584
3932,65,Low,Intermediate,9,30906.89,3434.0988888888887,0.3055555555555555,Real Estate,1049.3079938271603
3933,23,Medium,Intermediate,13,22428.63,1725.279230769231,6.106153846153846,Index Fund,10534.820410650887
3934,31,Medium,Novice,19,27735.46,1459.7610526315789,6.196842105263158,Commodities,9045.908754570637
3935,58,Low,Expert,8,25206.33,3150.79125,4.66,Crypto,14682.687225000001
3936,63,Medium,Novice,9,37621.91,4180.212222222222,4.045555555555556,None,16911.280779012348
3937,36,Medium,Expert,12,14484.1,1207.0083333333334,13.404166666666667,None,16178.940868055557
3938,21,Low,Novice,20,30339.98,1516.999,3.4385,Real Estate,5216.2010615
3939,29,Low,Expert,14,23971.32,1712.2371428571428,7.2942857142857145,Commodities,12489.546930612245
3940,54,Medium,Intermediate,5,23385.11,4677.022,9.562000000000001,None,44721.68436400001
3941,22,Low,Novice,11,16126.48,1466.0436363636363,4.453636363636363,Stock,6529.225249586776
3942,32,Medium,Expert,10,23048.7,2304.87,6.023000000000001,Index Fund,13882.232010000002
3943,36,Medium,Intermediate,18,38578.72,2143.262222222222,4.332222222222223,None,9285.088227160495
3944,31,Low,Novice,14,23844.0,1703.142857142857,1.9707142857142859,Crypto,3356.4079591836735
3945,33,Low,Expert,18,45259.6,2514.422222222222,8.847222222222221,Bond,22245.652160493824
3946,61,Low,Novice,10,23271.33,2327.133,-8.974,Real Estate,-20883.691542
3947,21,Medium,Expert,6,18950.4,3158.4,-4.8116666666666665,ETF,-15197.168
3948,21,Medium,Novice,16,41481.33,2592.583125,4.781875,None,12397.408430859376
3949,61,High,Novice,7,6910.03,987.1471428571429,-0.10571428571428536,Stock,-104.35555510204047
3950,65,Low,Intermediate,11,10482.67,952.97,-3.2963636363636364,Commodities,-3141.335654545455
3951,41,Medium,Intermediate,17,31847.04,1873.3552941176472,6.031176470588235,None,11298.536370934256
3952,22,Low,Expert,5,13335.76,2667.1519999999996,8.620000000000001,Crypto,22990.85024
3953,46,Medium,Novice,13,30157.16,2319.7815384615383,6.306923076923078,None,14630.683718343196
3954,49,Medium,Novice,6,7353.39,1225.5649999999998,4.011666666666666,ETF,4916.558258333332
3955,65,Low,Novice,14,28026.92,2001.922857142857,8.425,None,16866.20007142857
3956,62,Medium,Expert,8,16077.56,2009.6950000000002,6.3475,Real Estate,12756.539012500001
3957,38,High,Expert,11,21656.92,1968.810909090909,8.71,None,17148.34301818182
3958,47,High,Novice,19,44806.31,2358.226842105263,5.258421052631578,Crypto,12400.5496734072
3959,27,Medium,Novice,13,19415.92,1493.5323076923075,-0.40076923076923054,Bond,-598.5617940828398
3960,19,Low,Novice,16,31797.1,1987.31875,6.798125,Crypto,13510.04127734375
3961,58,Medium,Novice,6,10990.54,1831.756666666667,3.25,ETF,5953.209166666667
3962,60,Low,Expert,12,29321.6,2443.4666666666667,1.6425000000000003,None,4013.3940000000007
3963,31,Low,Novice,20,40630.42,2031.521,3.2744999999999997,Stock,6652.2155145
3964,35,Low,Novice,8,18533.39,2316.67375,12.05875,Bond,27936.189582812498
3965,28,High,Expert,14,22845.96,1631.8542857142857,10.515714285714285,ETF,17160.113424489795
3966,35,Low,Intermediate,11,14204.87,1291.3518181818183,1.9272727272727272,None,2488.787140495868
3967,49,Medium,Expert,18,26605.91,1478.1061111111112,5.046111111111111,Index Fund,7458.687670679013
3968,49,Low,Expert,16,43114.09,2694.6306250000002,4.7318750000000005,None,12750.655288671878
3969,22,Medium,Intermediate,16,30415.85,1900.990625,1.1543750000000002,ETF,2194.456052734375
3970,27,Medium,Novice,17,21974.76,1292.6329411764705,3.427058823529412,Commodities,4429.9291266435985
3971,31,Medium,Expert,11,22368.44,2033.4945454545452,9.770909090909091,Index Fund,19869.090340495866
3972,58,Medium,Novice,6,4872.9,812.15,-14.68,None,-11922.362
3973,57,Medium,Intermediate,6,9190.17,1531.695,5.118333333333333,None,7839.7255749999995
3974,51,Medium,Novice,10,34984.29,3498.429,7.481,Index Fund,26171.747349
3975,62,Low,Intermediate,14,23115.05,1651.075,12.286428571428571,Stock,20285.815053571427
3976,48,Low,Novice,15,31322.27,2088.1513333333332,10.313333333333334,Index Fund,21535.800751111114
3977,33,High,Intermediate,7,8650.34,1235.7628571428572,10.252857142857144,Index Fund,12670.100036734695
3978,38,High,Expert,18,31337.56,1740.9755555555557,3.453888888888889,Commodities,6013.136127160495
3979,35,Medium,Intermediate,14,26478.84,1891.3457142857144,1.715,ETF,3243.6579
3980,62,High,Expert,16,29456.08,1841.0049999999999,3.1418749999999998,Stock,5784.207584374999
3981,58,High,Novice,15,28009.59,1867.306,8.541333333333334,Real Estate,15949.282981333336
3982,55,Low,Expert,13,33297.15,2561.3192307692307,4.001538461538463,Commodities,10249.217414201186
3983,49,Medium,Novice,5,12212.64,2442.528,9.808,Stock,23956.314624
3984,50,Medium,Novice,8,13288.09,1661.01125,4.092499999999999,None,6797.688540624999
3985,38,Medium,Novice,8,20688.44,2586.0550000000003,-5.73625,Real Estate,-14834.257993750001
3986,64,Low,Novice,9,23629.77,2625.53,-3.7011111111111115,None,-9717.378255555557
3987,30,Medium,Intermediate,10,19025.0,1902.5,4.531000000000001,Stock,8620.2275
3988,41,Medium,Novice,11,14357.73,1305.2481818181818,2.477272727272727,Index Fund,3233.4557231404956
3989,32,Low,Novice,8,12907.04,1613.38,0.35125,None,566.6997250000001
3990,57,Medium,Intermediate,20,39282.74,1964.137,1.502,Stock,2950.133774
3991,38,High,Intermediate,6,10240.42,1706.7366666666667,-1.6216666666666664,Commodities,-2767.7579611111105
3992,52,High,Intermediate,12,27685.72,2307.1433333333334,-2.0575000000000006,ETF,-4746.947408333334
3993,56,Low,Intermediate,18,35066.62,1948.1455555555558,4.601666666666667,Index Fund,8964.716464814815
3994,65,Medium,Intermediate,15,29800.9,1986.7266666666667,2.6806666666666668,Index Fund,5325.751951111111
3995,33,Medium,Intermediate,15,29581.36,1972.0906666666667,7.485333333333332,Index Fund,14761.756003555554
3996,18,Low,Novice,12,21984.44,1832.0366666666666,3.0374999999999996,Real Estate,5564.811374999999
3997,19,Medium,Intermediate,10,16701.34,1670.134,-8.41,Stock,-14045.82694
3998,23,Medium,Expert,14,23513.71,1679.5507142857143,0.8442857142857142,None,1418.0206744897957
3999,27,Medium,Intermediate,9,17691.6,1965.7333333333331,13.601111111111111,Real Estate,26736.157481481478
4000,56,Medium,Novice,20,42040.65,2102.0325000000003,5.882,None,12364.155165
4001,35,Low,Intermediate,8,16390.75,2048.84375,8.46375,None,17340.901289062498
4002,47,Low,Novice,5,7509.72,1501.944,2.4599999999999995,Stock,3694.782239999999
4003,19,Low,Novice,15,27547.19,1836.4793333333332,-2.148,None,-3944.757608
4004,48,Low,Expert,5,10804.22,2160.844,16.192,Commodities,34988.386048
4005,42,Low,Novice,11,17859.18,1623.5618181818181,9.74,Crypto,15813.492109090908
4006,38,Low,Intermediate,7,12487.96,1783.9942857142855,6.72,None,11988.441599999998
4007,20,Low,Intermediate,6,9256.46,1542.743333333333,0.7700000000000001,Stock,1187.9123666666667
4008,54,High,Novice,19,49987.85,2630.9394736842105,1.9384210526315788,Bond,5099.868463988919
4009,63,Low,Novice,17,48309.59,2841.740588235294,9.279411764705882,None,26369.6810467128
4010,22,Low,Intermediate,20,40620.89,2031.0445,7.633500000000001,None,15503.978190750002
4011,63,Low,Novice,18,52742.99,2930.166111111111,4.562222222222221,None,13368.068946913578
4012,40,Low,Novice,20,31238.85,1561.9425,8.2725,ETF,12921.169331250003
4013,22,Medium,Novice,18,51936.92,2885.3844444444444,0.9544444444444444,ETF,2753.9391530864195
4014,44,Medium,Intermediate,10,16049.37,1604.9370000000001,2.8940000000000006,ETF,4644.687678000001
4015,53,Low,Novice,15,34739.79,2315.986,6.241333333333333,Index Fund,14454.840621333333
4016,28,Medium,Expert,5,10349.63,2069.9260000000004,15.66,None,32415.041160000008
4017,32,Low,Intermediate,7,21042.92,3006.1314285714284,-0.8385714285714287,None,-2520.8559265306126
4018,19,Medium,Intermediate,8,11918.19,1489.77375,0.44625000000000004,Real Estate,664.8115359375
4019,48,Low,Intermediate,10,18647.57,1864.757,6.5840000000000005,None,12277.560088000002
4020,27,Low,Novice,18,36083.61,2004.645,2.786111111111111,Stock,5585.163708333333
4021,42,Medium,Novice,6,6874.2,1145.7,3.353333333333333,Real Estate,3841.9139999999998
4022,50,Low,Novice,14,34625.88,2473.2771428571427,5.406428571428571,Real Estate,13371.59621020408
4023,63,Medium,Novice,20,34140.77,1707.0384999999999,5.2059999999999995,Real Estate,8886.842431
4024,30,Low,Novice,10,12047.33,1204.733,-0.3189999999999998,Commodities,-384.3098269999997
4025,49,Medium,Novice,6,29393.51,4898.918333333334,13.81,ETF,67654.06218333334
4026,41,High,Novice,16,30926.04,1932.8775,5.762499999999999,None,11138.20659375
4027,31,Medium,Expert,14,24649.66,1760.69,4.734285714285714,None,8335.609514285714
4028,65,Low,Intermediate,13,22484.3,1729.5615384615385,6.743846153846154,Crypto,11663.896928994083
4029,50,Low,Novice,8,16306.4,2038.3000000000002,6.692500000000001,None,13641.322750000003
4030,56,Medium,Novice,19,29594.74,1557.6178947368421,4.064210526315789,Index Fund,6330.487043767313
4031,34,Low,Novice,19,63034.14,3317.5863157894737,1.5226315789473683,None,5051.461690304709
4032,19,Medium,Intermediate,12,25930.62,2160.8849999999998,8.9675,None,19377.736237499998
4033,50,Medium,Novice,10,17979.0,1797.9,10.239,None,18408.6981
4034,20,High,Intermediate,9,14876.08,1652.8977777777777,-0.11888888888888853,Bond,-196.51118024691297
4035,31,Medium,Intermediate,16,28991.15,1811.946875,7.03125,ETF,12740.25146484375
4036,37,Medium,Novice,19,39694.16,2089.166315789474,3.681578947368421,None,7691.430725761775
4037,55,Medium,Novice,7,7259.17,1037.0242857142857,12.162857142857145,None,12613.178240816329
4038,59,Low,Expert,20,47622.47,2381.1235,0.6825000000000003,Index Fund,1625.116788750001
4039,34,Medium,Novice,5,10813.29,2162.658,1.8679999999999999,Real Estate,4039.8451439999994
4040,31,Low,Novice,15,29858.96,1990.5973333333334,8.188666666666666,Crypto,16300.338030222221
4041,49,Medium,Novice,11,22626.17,2056.9245454545453,7.531818181818181,Stock,15492.381690082642
4042,43,Medium,Expert,20,34783.23,1739.1615000000002,-2.9405,ETF,-5114.00439075
4043,48,Medium,Intermediate,5,20307.87,4061.5740000000005,10.134,Bond,41159.99091600001
4044,60,High,Novice,15,36626.61,2441.774,3.1173333333333337,None,7611.823482666668
4045,24,High,Intermediate,16,42873.25,2679.578125,2.910625,Commodities,7799.247080078125
4046,18,High,Novice,18,38453.21,2136.2894444444446,1.6061111111111108,Real Estate,3431.1182132716044
4047,42,Medium,Novice,16,32851.79,2053.236875,9.710625,ETF,19938.213329296876
4048,21,Low,Novice,10,21778.24,2177.824,5.147,Crypto,11209.260128000002
4049,45,High,Novice,11,32452.03,2950.1845454545455,10.38,ETF,30622.915581818186
4050,44,Low,Intermediate,15,19826.51,1321.7673333333332,5.503333333333334,ETF,7274.126224444444
4051,25,Low,Novice,8,34126.78,4265.8475,2.90125,Index Fund,12376.290059375
4052,31,High,Intermediate,8,13036.35,1629.5437499999998,9.317499999999999,Real Estate,15183.273890624996
4053,61,Low,Expert,10,16710.97,1671.0970000000002,7.434,ETF,12422.935098000002
4054,48,Low,Novice,13,15071.46,1159.3430769230768,1.8746153846153848,Bond,2173.322368047337
4055,33,High,Intermediate,20,30325.98,1516.299,6.794,ETF,10301.735406
4056,53,Low,Intermediate,10,16694.3,1669.4299999999998,2.4870000000000005,Stock,4151.872410000001
4057,48,Medium,Novice,14,32662.79,2333.0564285714286,4.557857142857143,ETF,10633.737907653061
4058,22,Medium,Novice,16,33144.21,2071.513125,2.673125,Stock,5537.413522265625
4059,49,High,Novice,6,7647.97,1274.6616666666666,7.945,Bond,10127.186941666667
4060,18,High,Intermediate,9,40927.36,4547.484444444444,4.4833333333333325,Real Estate,20387.88859259259
4061,35,Low,Novice,7,13172.21,1881.7442857142858,4.837142857142857,None,9102.265930612246
4062,35,Medium,Expert,9,25059.07,2784.341111111111,6.052222222222222,None,16851.45114691358
4063,30,Medium,Expert,9,16720.36,1857.8177777777778,7.521111111111111,Stock,13972.853930864198
4064,59,High,Expert,14,37698.77,2692.769285714286,3.7271428571428578,None,10036.335809183676
4065,45,High,Novice,15,29286.7,1952.4466666666667,6.540666666666667,None,12770.302831111112
4066,32,High,Novice,17,25761.23,1515.3664705882352,1.3970588235294115,Crypto,2117.056098615916
4067,41,Medium,Novice,6,14117.55,2352.925,0.3049999999999999,None,717.6421249999997
4068,48,Low,Intermediate,14,28676.99,2048.3564285714288,0.014999999999999807,None,30.725346428571036
4069,41,Medium,Novice,20,34836.05,1741.8025000000002,3.4210000000000003,Commodities,5958.706352500001
4070,65,Medium,Novice,14,23489.7,1677.8357142857144,3.242142857142858,None,5439.7830765306135
4071,43,Medium,Novice,16,48681.25,3042.578125,5.556875,Bond,16907.226318359375
4072,36,High,Intermediate,17,38161.14,2244.7729411764703,11.047647058823529,Bond,24799.459181314876
4073,49,Medium,Novice,15,25769.94,1717.996,3.325333333333333,Real Estate,5712.909365333333
4074,45,Medium,Expert,7,23168.37,3309.7671428571425,8.188571428571429,None,27102.264661224486
4075,39,Medium,Novice,5,11645.58,2329.116,9.232,None,21502.398911999997
4076,52,Medium,Expert,12,28983.98,2415.3316666666665,6.0183333333333335,ETF,14536.271080555554
4077,39,High,Expert,11,17053.25,1550.2954545454545,8.81,None,13658.102954545455
4078,27,Medium,Intermediate,16,28217.33,1763.583125,11.629999999999999,None,20510.47174375
4079,65,High,Intermediate,17,31425.01,1848.53,1.0576470588235296,Stock,1955.0923176470592
4080,31,Medium,Novice,8,17594.79,2199.34875,-1.9875000000000003,None,-4371.205640625001
4081,44,High,Intermediate,11,24845.28,2258.661818181818,3.429090909090909,None,7745.156707438016
4082,51,Medium,Novice,14,35717.9,2551.2785714285715,1.5885714285714287,Stock,4052.88824489796
4083,53,High,Intermediate,8,19335.11,2416.88875,-0.9512499999999999,None,-2299.0654234374997
4084,61,Medium,Novice,15,30028.08,2001.872,4.000666666666667,Stock,8008.822581333334
4085,38,High,Novice,20,33125.75,1656.2875,4.001,Bond,6626.8062875000005
4086,43,Medium,Novice,13,25857.8,1989.0615384615385,9.072307692307692,Bond,18045.378295857987
4087,54,Medium,Intermediate,20,45803.82,2290.191,3.5520000000000005,None,8134.7584320000005
4088,24,Medium,Novice,8,11823.56,1477.945,7.03375,None,10395.49564375
4089,62,Low,Novice,16,41471.84,2591.99,9.4375,None,24461.905625
4090,50,Low,Novice,14,30905.62,2207.5442857142857,2.2685714285714282,Index Fund,5007.97189387755
4091,22,High,Novice,15,24779.07,1651.9379999999999,4.382666666666666,ETF,7239.8936079999985
4092,43,High,Intermediate,17,30820.94,1812.9964705882355,6.774705882352941,Stock,12282.51785397924
4093,24,Low,Novice,11,17018.05,1547.0954545454545,6.408181818181819,Stock,9914.068962809919
4094,36,Low,Expert,14,29870.93,2133.6378571428572,-6.137142857142857,Real Estate,-13094.440334693878
4095,61,Low,Novice,17,27856.2,1638.6000000000001,8.32235294117647,Crypto,13637.007529411765
4096,25,High,Intermediate,9,13433.02,1492.5577777777778,0.6677777777777776,ETF,996.6969160493825
4097,18,Medium,Novice,9,19618.82,2179.8688888888887,11.425555555555555,Crypto,24906.213093827155
4098,41,Medium,Intermediate,8,21016.46,2627.0575,3.7925,Index Fund,9963.11556875
4099,48,Medium,Novice,10,29309.27,2930.927,8.676,Stock,25428.722652
4100,49,Medium,Novice,18,32686.07,1815.8927777777778,-2.507222222222222,Crypto,-4552.8467256172835
4101,34,Medium,Intermediate,5,7674.78,1534.9560000000001,4.776000000000001,ETF,7330.949856000002
4102,52,Low,Intermediate,12,23911.7,1992.6416666666667,13.685833333333333,None,27270.961743055555
4103,57,High,Intermediate,8,25651.49,3206.43625,5.7575,None,18461.056709375003
4104,19,Low,Novice,14,33318.91,2379.922142857143,1.9735714285714288,Real Estate,4696.946343367348
4105,23,Low,Novice,10,23329.05,2332.9049999999997,5.889,Bond,13738.477545
4106,33,High,Intermediate,17,28029.32,1648.7835294117647,5.37235294117647,Real Estate,8857.847043598615
4107,24,Medium,Novice,13,21532.08,1656.3138461538463,1.7107692307692306,None,2833.570764497041
4108,56,Low,Novice,9,17171.83,1907.9811111111112,10.906666666666666,None,20809.713985185186
4109,63,Medium,Intermediate,19,32033.84,1685.9915789473685,1.616842105263158,Stock,2725.9821739612194
4110,24,Medium,Intermediate,7,12080.74,1725.82,5.151428571428572,Index Fund,8890.438457142858
4111,61,Low,Intermediate,13,22886.77,1760.5207692307692,3.0415384615384613,None,5354.691631952663
4112,22,Low,Novice,16,35129.17,2195.573125,4.070625,Index Fund,8937.354851953123
4113,54,High,Intermediate,19,46555.57,2450.293157894737,2.6921052631578952,None,6596.447106648201
4114,64,Low,Novice,11,12486.95,1135.1772727272728,4.05,None,4597.467954545455
4115,51,Low,Novice,7,10487.11,1498.1585714285716,-0.6714285714285715,Real Estate,-1005.9064693877552
4116,28,Low,Novice,12,19508.12,1625.6766666666665,8.8475,Real Estate,14383.174308333331
4117,25,Low,Expert,7,10780.77,1540.1100000000001,3.29,None,5066.9619
4118,30,Medium,Novice,16,25705.61,1606.600625,2.185625,None,3511.426491015625
4119,65,Medium,Novice,19,48151.7,2534.2999999999997,7.982105263157894,Stock,20229.04936842105
4120,42,Medium,Novice,13,14512.01,1116.3084615384616,10.761538461538462,None,12013.196443786985
4121,61,High,Novice,12,22768.53,1897.3774999999998,-1.3191666666666666,Crypto,-2502.957152083333
4122,46,Medium,Expert,18,37218.79,2067.7105555555554,5.061111111111111,Index Fund,10464.912867283949
4123,24,Low,Intermediate,16,33723.43,2107.714375,5.816249999999999,Stock,12258.993733593748
4124,56,Low,Novice,16,32105.98,2006.62375,9.614375,Bond,19292.43321640625
4125,62,Low,Intermediate,10,12386.38,1238.6380000000001,-0.24699999999999972,None,-305.9435859999997
4126,62,Medium,Novice,5,6824.77,1364.954,-7.398000000000001,Bond,-10097.929692
4127,48,Low,Intermediate,6,9792.14,1632.0233333333333,0.9016666666666668,Index Fund,1471.5410388888893
4128,45,Low,Novice,18,20225.39,1123.6327777777778,7.872222222222222,None,8845.486922839505
4129,60,Medium,Intermediate,12,28388.63,2365.7191666666668,2.4800000000000004,Real Estate,5866.983533333335
4130,33,Low,Novice,16,45371.68,2835.73,2.58,None,7316.1834
4131,54,Medium,Novice,13,30588.33,2352.9484615384617,8.166153846153845,Stock,19214.53912899408
4132,52,Medium,Novice,18,39104.09,2172.4494444444445,5.783333333333334,ETF,12563.999287037039
4133,60,Medium,Novice,13,18494.74,1422.6723076923079,8.673846153846153,None,12340.040724260356
4134,20,Low,Novice,7,25506.0,3643.714285714286,7.917142857142857,Index Fund,28847.806530612244
4135,65,Medium,Novice,17,30056.45,1768.0264705882353,8.098823529411765,None,14318.934380622839
4136,50,Low,Intermediate,8,33866.18,4233.2725,4.4025,Bond,18636.98218125
